as_of_date,ts_code,name,industry,market,exchange,theme,sub_theme,source,confidence,evidence,valid_from,valid_to
20250101,301106.SZ,骏成科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301123.SZ,奕东电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301132.SZ,满坤科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301135.SZ,瑞德智能,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301139.SZ,元道通信,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301165.SZ,锐捷网络,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301176.SZ,逸豪新材,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301180.SZ,万祥科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301182.SZ,凯旺科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301183.SZ,东田微,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301189.SZ,奥尼电子,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301191.SZ,菲菱科思,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301205.SZ,联特科技,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301217.SZ,铜冠铜箔,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301251.SZ,威尔高,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301280.SZ,珠城科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301282.SZ,金禄电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301285.SZ,鸿日达,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301307.SZ,美利信,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301314.SZ,科瑞思,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301318.SZ,维海德,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301319.SZ,唯特偶,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301321.SZ,翰博高新,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301326.SZ,捷邦科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301328.SZ,维峰电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301329.SZ,信音电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301330.SZ,熵基科技,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301339.SZ,通行宝,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301359.SZ,东南电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301366.SZ,一博科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301379.SZ,天山电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301383.SZ,天键股份,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301387.SZ,光大同创,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301389.SZ,隆扬电子,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301391.SZ,卡莱特,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301419.SZ,阿莱德,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301421.SZ,波长光电,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301486.SZ,致尚科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301489.SZ,思泉新材,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301503.SZ,智迪科技,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301517.SZ,陕西华达,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301566.SZ,达利凯普,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301567.SZ,贝隆精密,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301571.SZ,国科天成,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301577.SZ,美信科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301578.SZ,辰奕智能,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301589.SZ,诺瓦星云,IT设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,301600.SZ,慧翰股份,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301606.SZ,绿联科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301608.SZ,博实结,通信设备,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,301626.SZ,苏州天脉,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,301628.SZ,强达电路,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件;name:电路,20250101,
20250101,301631.SZ,壹连科技,元器件,创业板,SZSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600071.SH,凤凰光学,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600100.SH,同方股份,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,600105.SH,永鼎股份,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600130.SH,*ST波导,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600131.SH,国网信通,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600183.SH,生益科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600198.SH,大唐电信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600203.SH,福日电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600237.SH,铜峰电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600288.SH,大恒科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600345.SH,长江通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600353.SH,旭光电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600363.SH,联创光电,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600487.SH,亨通光电,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600498.SH,烽火通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600522.SH,中天科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600552.SH,凯盛科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600562.SH,国睿科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600563.SH,法拉电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600590.SH,泰豪科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600601.SH,方正科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600666.SH,奥瑞德,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600707.SH,彩虹股份,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,600756.SH,浪潮软件,软件服务,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,name:浪潮,20250101,
20250101,600775.SH,南京熊猫,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600776.SH,东方通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,600990.SH,四创电子,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,601138.SH,工业富联,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,601231.SH,环旭电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,601869.SH,长飞光纤,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603019.SH,中科曙光,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,603042.SH,华脉科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603052.SH,可川科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603083.SH,剑桥科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603106.SH,恒银科技,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,603118.SH,共进股份,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603186.SH,华正新材,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603206.SH,嘉环科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603220.SH,中贝通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603228.SH,景旺电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603236.SH,移远通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603267.SH,鸿远电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603296.SH,华勤技术,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603297.SH,永新光学,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603322.SH,超讯通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603327.SH,福蓉科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603328.SH,依顿电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603341.SH,龙旗科技,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603380.SH,易德龙,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603386.SH,骏亚科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603421.SH,鼎信通讯,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603496.SH,恒为科技,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,603508.SH,思维列控,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,603516.SH,淳中科技,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,603559.SH,ST通脉,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603595.SH,ST东尼,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603602.SH,纵横通信,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603626.SH,科森科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603629.SH,利通电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603660.SH,苏州科达,IT设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:IT设备,20250101,
20250101,603678.SH,火炬电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603703.SH,盛洋科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603712.SH,七一二,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603738.SH,泰晶科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603773.SH,沃格光电,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603803.SH,瑞斯康达,通信设备,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:通信设备,20250101,
20250101,603890.SH,春秋电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603920.SH,世运电路,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件;name:电路,20250101,
20250101,603933.SH,睿能科技,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603936.SH,博敏电子,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
20250101,603989.SH,艾华集团,元器件,主板,SSE,AI算力,PCB/服务器/高速连接,stock_basic_keyword,0.7,industry:元器件,20250101,
